rank,uid,title,year,venue,url,problem_claimed,actual_mechanism,hidden_assumptions,variables_treated_as_fixed,failure_modes_ignored,what_it_makes_less_novel,what_it_leaves_open
48,doi:10.1371/journal.pone.0274300,Multimodal detection of hateful memes by applying a vision-language pre-training model,2022,PLOS ONE,https://doi.org/10.1371/journal.pone.0274300,Addresses multimodal robot world models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Visuotactile world model disagreement keeps action-critical alternatives explicit until a physical observation collapses them.
49,doi:10.1016/j.neunet.2024.106272,Layerwised multimodal knowledge distillation for vision-language pretrained model,2024,Neural Networks,https://doi.org/10.1016/j.neunet.2024.106272,Addresses multimodal robot world models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Visuotactile world model disagreement keeps action-critical alternatives explicit until a physical observation collapses them.
50,doi:10.1109/wacvw65960.2025.00115,Evaluating Multimodal Vision-Language Model Prompting Strategies for Visual Question Answering in Road Scene Understanding,2025,2025 IEEE/CVF Winter Conference on Applications of Computer Vision Workshops (WACVW),https://doi.org/10.1109/wacvw65960.2025.00115,Addresses multimodal robot world models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Visuotactile world model disagreement keeps action-critical alternatives explicit until a physical observation collapses them.
51,doi:10.1109/icra57147.2024.10610797,RoboLLM: Robotic Vision Tasks Grounded on Multimodal Large Language Models,2024,2024 IEEE International Conference on Robotics and Automation (ICRA),https://doi.org/10.1109/icra57147.2024.10610797,Addresses multimodal robot world models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Visuotactile world model disagreement keeps action-critical alternatives explicit until a physical observation collapses them.
52,doi:10.18653/v1/2024.emnlp-main.89,UniFashion: A Unified Vision-Language Model for Multimodal Fashion Retrieval and Generation,2024,Proceedings of the 2024 Conference on Empirical Methods in Natural Language Processing,https://doi.org/10.18653/v1/2024.emnlp-main.89,Addresses multimodal robot world models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Visuotactile world model disagreement keeps action-critical alternatives explicit until a physical observation collapses them.
53,doi:10.1109/lra.2018.2852779,More Than a Feeling: Learning to Grasp and Regrasp using Vision and Touch,2018,arXiv,http://arxiv.org/abs/1805.11085v2,Addresses multimodal robot world models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Visuotactile world model disagreement keeps action-critical alternatives explicit until a physical observation collapses them.
54,doi:10.1109/cvpr52734.2025.00816,MambaVLT: Time-Evolving Multimodal State Space Model for Vision-Language Tracking,2025,2025 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR),https://doi.org/10.1109/cvpr52734.2025.00816,Addresses multimodal robot world models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Visuotactile world model disagreement keeps action-critical alternatives explicit until a physical observation collapses them.
55,doi:10.3390/electronics11213556,Research Progress on Vision–Language Multimodal Pretraining Model Technology,2022,Electronics,https://doi.org/10.3390/electronics11213556,Addresses multimodal robot world models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Visuotactile world model disagreement keeps action-critical alternatives explicit until a physical observation collapses them.
56,doi:10.4018/979-8-3373-7315-7.ch001,"Agentic, On-Device Vision-Language Models for Real-Time Clinical Decision Support in Low-Resource Settings",2026,Advances in Computational Intelligence and Robotics Vision Language Models for Next-Generation Healthcare,https://doi.org/10.4018/979-8-3373-7315-7.ch001,Addresses multimodal robot world models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Visuotactile world model disagreement keeps action-critical alternatives explicit until a physical observation collapses them.
57,doi:10.22541/au.177524426.60806944/v1,Safety of Vision-Language-Action Models: A Survey from Lifecycle Perspectives,,,https://doi.org/10.22541/au.177524426.60806944/v1,Addresses multimodal robot world models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Visuotactile world model disagreement keeps action-critical alternatives explicit until a physical observation collapses them.
58,doi:10.1109/cvpr52734.2025.02303,MIMO: A medical vision language model with visual referring multimodal input and pixel grounding multimodal output,2025,2025 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR),https://doi.org/10.1109/cvpr52734.2025.02303,Addresses multimodal robot world models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Visuotactile world model disagreement keeps action-critical alternatives explicit until a physical observation collapses them.
59,doi:10.1017/9781009024631.019,Renting language in the ownership society: reflections on language use and language learning in a multilingual world,2013,Meaningful Action,https://doi.org/10.1017/9781009024631.019,Addresses multimodal robot world models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Visuotactile world model disagreement keeps action-critical alternatives explicit until a physical observation collapses them.
60,doi:10.64978/jaiae.2026.0327006,Multimodal AI: PaLM-E’s Role within Vision–Language–Robotics and Future of Fine-Tuning,2026,Journal of Artificial Intelligence and AI Ethics,https://doi.org/10.64978/jaiae.2026.0327006,Addresses multimodal robot world models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Visuotactile world model disagreement keeps action-critical alternatives explicit until a physical observation collapses them.
61,doi:10.5626/jok.2026.53.4.331,A Multimodal RTS Game Benchmark for Evaluating Vision-Language Models,2026,Journal of KIISE,https://doi.org/10.5626/jok.2026.53.4.331,Addresses multimodal robot world models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Visuotactile world model disagreement keeps action-critical alternatives explicit until a physical observation collapses them.
62,doi:10.1109/iros60139.2025.11246918,Real-World Offline Reinforcement Learning from Vision Language Model Feedback,2025,2025 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),https://doi.org/10.1109/iros60139.2025.11246918,Addresses multimodal robot world models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Visuotactile world model disagreement keeps action-critical alternatives explicit until a physical observation collapses them.
63,doi:10.1109/wacv61042.2026.00647,PerVL-Bench: Benchmarking Multimodal Personalization for Large Vision–Language Models,2026,2026 IEEE/CVF Winter Conference on Applications of Computer Vision (WACV),https://doi.org/10.1109/wacv61042.2026.00647,Addresses multimodal robot world models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Visuotactile world model disagreement keeps action-critical alternatives explicit until a physical observation collapses them.
64,doi:10.18653/v1/2025.emnlp-main.273,ChatVLA: Unified Multimodal Understanding and Robot Control with Vision-Language-Action Model,2025,Proceedings of the 2025 Conference on Empirical Methods in Natural Language Processing,https://doi.org/10.18653/v1/2025.emnlp-main.273,Addresses multimodal robot world models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Visuotactile world model disagreement keeps action-critical alternatives explicit until a physical observation collapses them.
65,doi:10.1002/ehf2.15320,Real-World Use of Guideline-Directed Therapy for Heart Failure: Insights From the Danish Heart Failure Registry,2025,ESC Heart Failure,https://doi.org/10.1002/ehf2.15320,Addresses multimodal robot world models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Visuotactile world model disagreement keeps action-critical alternatives explicit until a physical observation collapses them.
66,arxiv:2511.17889v1,MobileVLA-R1: Reinforcing Vision-Language-Action for Mobile Robots,2025,arXiv,http://arxiv.org/abs/2511.17889v1,Addresses multimodal robot world models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Visuotactile world model disagreement keeps action-critical alternatives explicit until a physical observation collapses them.
67,arxiv:2510.19655v2,LaViRA: Language-Vision-Robot Actions Translation for Zero-Shot Vision Language Navigation in Continuous Environments,2025,arXiv,http://arxiv.org/abs/2510.19655v2,Addresses multimodal robot world models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Visuotactile world model disagreement keeps action-critical alternatives explicit until a physical observation collapses them.
68,arxiv:2604.07430v1,HY-Embodied-0.5: Embodied Foundation Models for Real-World Agents,2026,arXiv,http://arxiv.org/abs/2604.07430v1,Addresses multimodal robot world models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Visuotactile world model disagreement keeps action-critical alternatives explicit until a physical observation collapses them.
69,arxiv:2509.19480v1,OmniVLA: An Omni-Modal Vision-Language-Action Model for Robot Navigation,2025,arXiv,http://arxiv.org/abs/2509.19480v1,Addresses multimodal robot world models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Visuotactile world model disagreement keeps action-critical alternatives explicit until a physical observation collapses them.
70,doi:10.1109/cvpr52734.2025.01844,TopV: Compatible Token Pruning with Inference Time Optimization for Fast and Low-Memory Multimodal Vision Language Model,2025,2025 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR),https://doi.org/10.1109/cvpr52734.2025.01844,Addresses multimodal robot world models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Visuotactile world model disagreement keeps action-critical alternatives explicit until a physical observation collapses them.
71,doi:10.1109/cvidl62147.2024.10603872,A Vision-Language Pre-training model based on Cross Attention for Multimodal Aspect-based Sentiment Analysis,2024,"2024 5th International Conference on Computer Vision, Image and Deep Learning (CVIDL)",https://doi.org/10.1109/cvidl62147.2024.10603872,Addresses multimodal robot world models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Visuotactile world model disagreement keeps action-critical alternatives explicit until a physical observation collapses them.
72,doi:10.18653/v1/2021.emnlp-main.775,Vision-and-Language or Vision-for-Language? On Cross-Modal Influence in Multimodal Transformers,2021,Proceedings of the 2021 Conference on Empirical Methods in Natural Language Processing,https://doi.org/10.18653/v1/2021.emnlp-main.775,Addresses multimodal robot world models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Visuotactile world model disagreement keeps action-critical alternatives explicit until a physical observation collapses them.
73,doi:10.1609/aaaiss.v8i1.42525,Repair2Skill: A Vision–Language–Action Framework for Robotic Furniture Repair,2026,Proceedings of the AAAI Symposium Series,https://doi.org/10.1609/aaaiss.v8i1.42525,Addresses multimodal robot world models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Visuotactile world model disagreement keeps action-critical alternatives explicit until a physical observation collapses them.
74,doi:10.4018/979-8-2600-0358-9.ch005,Multimodal Vision-Haptic Fusion and Bio-Haptic Intelligence for AI-Driven Surgical Robotics,2026,Advances in Computational Intelligence and Robotics Integrating Bio-Haptic Intelligence in Surgical Robotics,https://doi.org/10.4018/979-8-2600-0358-9.ch005,Addresses multimodal robot world models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Visuotactile world model disagreement keeps action-critical alternatives explicit until a physical observation collapses them.
75,doi:10.1111/exsy.70039,CancerFusionPrompt : A Novel Framework for Multimodal Cancer Subtype Classification Using Vision‐Language Model,2025,Expert Systems,https://doi.org/10.1111/exsy.70039,Addresses multimodal robot world models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Visuotactile world model disagreement keeps action-critical alternatives explicit until a physical observation collapses them.
76,doi:10.1371/journal.pone.0339867,A unified vision-language model for cross-product defect detection in glove manufacturing,2026,PLOS One,https://doi.org/10.1371/journal.pone.0339867,Addresses multimodal robot world models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Visuotactile world model disagreement keeps action-critical alternatives explicit until a physical observation collapses them.
77,arxiv:2411.19103v1,VARCO-VISION: Expanding Frontiers in Korean Vision-Language Models,2024,arXiv,http://arxiv.org/abs/2411.19103v1,Addresses multimodal robot world models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Visuotactile world model disagreement keeps action-critical alternatives explicit until a physical observation collapses them.
78,doi:10.1177/21695172261439479,HyReach: Vision-Guided Hybrid Manipulator Reaching in Cluttered Unseen Environments,2026,Soft Robotics,https://doi.org/10.1177/21695172261439479,Addresses multimodal robot world models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Visuotactile world model disagreement keeps action-critical alternatives explicit until a physical observation collapses them.
79,doi:10.5194/epsc2020-897,"Robotics, stereo vision and lidar for lunar exploration",,,https://doi.org/10.5194/epsc2020-897,Addresses multimodal robot world models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Visuotactile world model disagreement keeps action-critical alternatives explicit until a physical observation collapses them.
80,doi:10.1007/s42979-024-03398-9,QViLa: Quantum Infused Vision-Language Model for Enhanced Multimodal Understanding,2024,SN Computer Science,https://doi.org/10.1007/s42979-024-03398-9,Addresses multimodal robot world models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Visuotactile world model disagreement keeps action-critical alternatives explicit until a physical observation collapses them.
81,doi:10.1016/j.neucom.2025.130018,Multimodal multitask similarity learning for vision language model on radiological images and reports,2025,Neurocomputing,https://doi.org/10.1016/j.neucom.2025.130018,Addresses multimodal robot world models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Visuotactile world model disagreement keeps action-critical alternatives explicit until a physical observation collapses them.
82,doi:10.1109/tro.2019.2959445,Making Sense of Vision and Touch: Learning Multimodal Representations for Contact-Rich Tasks,2020,IEEE Transactions on Robotics,https://doi.org/10.1109/tro.2019.2959445,Addresses multimodal robot world models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Visuotactile world model disagreement keeps action-critical alternatives explicit until a physical observation collapses them.
83,doi:10.1093/eurheartj/ehaf784.4504,A large language model agent for multimodal evaluation of cardiovascular disease,2025,European Heart Journal,https://doi.org/10.1093/eurheartj/ehaf784.4504,Addresses multimodal robot world models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Visuotactile world model disagreement keeps action-critical alternatives explicit until a physical observation collapses them.
84,doi:10.1109/iros58592.2024.10802160,"Bridging Language, Vision and Action: Multimodal VAEs in Robotic Manipulation Tasks",2024,2024 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),https://doi.org/10.1109/iros58592.2024.10802160,Addresses multimodal robot world models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Visuotactile world model disagreement keeps action-critical alternatives explicit until a physical observation collapses them.
85,arxiv:2506.17967v2,Adapting Vision-Language Models for Evaluating World Models,2025,arXiv,http://arxiv.org/abs/2506.17967v2,Addresses multimodal robot world models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Visuotactile world model disagreement keeps action-critical alternatives explicit until a physical observation collapses them.
86,doi:10.1145/3627631.3627637,"ViLP: Knowledge Exploration using Vision, Language, and Pose Embeddings for Video Action Recognition",2023,"Proceedings of the Fourteenth Indian Conference on Computer Vision, Graphics and Image Processing",https://doi.org/10.1145/3627631.3627637,Addresses multimodal robot world models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Visuotactile world model disagreement keeps action-critical alternatives explicit until a physical observation collapses them.
87,doi:10.1109/icra.2019.8793485,Making Sense of Vision and Touch: Self-Supervised Learning of Multimodal Representations for Contact-Rich Tasks,2019,2019 International Conference on Robotics and Automation (ICRA),https://doi.org/10.1109/icra.2019.8793485,Addresses multimodal robot world models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Visuotactile world model disagreement keeps action-critical alternatives explicit until a physical observation collapses them.
88,doi:10.1109/tmm.2025.3557678,Cross-Lingual Adaptation for Vision-Language Model via Multimodal Semantic Distillation,2025,IEEE Transactions on Multimedia,https://doi.org/10.1109/tmm.2025.3557678,Addresses multimodal robot world models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Visuotactile world model disagreement keeps action-critical alternatives explicit until a physical observation collapses them.
89,doi:10.32604/iasc.2023.039763,Leveraging Vision-Language Pre-Trained Model and Contrastive Learning for Enhanced Multimodal Sentiment Analysis,2023,Intelligent Automation & Soft Computing,https://doi.org/10.32604/iasc.2023.039763,Addresses multimodal robot world models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Visuotactile world model disagreement keeps action-critical alternatives explicit until a physical observation collapses them.
90,doi:10.1109/robio64047.2024.10907500,Multimodal Knowledge Graph Vision-Language Models for Precision Retrieval and Inference in Embedded Systems,2024,2024 IEEE International Conference on Robotics and Biomimetics (ROBIO),https://doi.org/10.1109/robio64047.2024.10907500,Addresses multimodal robot world models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Visuotactile world model disagreement keeps action-critical alternatives explicit until a physical observation collapses them.
91,doi:10.1109/ichih60370.2023.10396187,Collaborative Multimodal Diagnostic: Fusion of Pathological Labels and Vision-Language Model,2023,2023 2nd International Conference on Health Big Data and Intelligent Healthcare (ICHIH),https://doi.org/10.1109/ichih60370.2023.10396187,Addresses multimodal robot world models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Visuotactile world model disagreement keeps action-critical alternatives explicit until a physical observation collapses them.
92,doi:10.3390/bioengineering12070738,M3AE-Distill: An Efficient Distilled Model for Medical Vision–Language Downstream Tasks,2025,Bioengineering,https://doi.org/10.3390/bioengineering12070738,Addresses multimodal robot world models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Visuotactile world model disagreement keeps action-critical alternatives explicit until a physical observation collapses them.
93,doi:10.20944/preprints202606.0400.v1,Vision-Language-Action and Vision Language Models for Robot Manipulation: A Comprehensive Review Towards Real-World Applications,,,https://doi.org/10.20944/preprints202606.0400.v1,Addresses multimodal robot world models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Visuotactile world model disagreement keeps action-critical alternatives explicit until a physical observation collapses them.
